miclog2	drug	readingday	method	key_id
-2	ami	14	vz	W791
-1	lzd	14	vz	W791
2	lev	14	vz	W791
1	mxf	14	vz	W791
-3.05889368057251	cfz	14	vz	W791
-4.05889368057251	rfb	14	vz	W791
-2	pas	14	vz	W791
1	eth	14	vz	W791
-3.05889368057251	bdq	14	vz	W791
-6.05889368057251	dlm	14	vz	W791
-5.32192802429199	inh	14	vz	W791
0	kan	14	vz	W791
0	emb	14	vz	W791
-2	ami	14	vz	W791
-3.05889368057251	bdq	14	vz	W791
1	emb	14	vz	W791
-3.05889368057251	rif	14	vz	W791
2	lev	14	vz	W791
0	kan	14	vz	W791
-4.05889368057251	rfb	14	vz	W791
-5.32192802429199	inh	14	vz	W791
-2	pas	14	vz	W791
1	mxf	14	vz	W791
-3.05889368057251	cfz	14	vz	W791
-1	lzd	14	vz	W791
-6.05889368057251	dlm	14	vz	W791
1	eth	14	vz	W791
-4.05889368057251	bdq	14	vz	W791
-3.05889368057251	rif	14	vz	W791
-2	ami	14	vz	W791
0	emb	14	vz	W791
-5.32192802429199	inh	14	vz	W791
0	mxf	14	vz	W791
-3.05889368057251	cfz	14	vz	W791
-4.05889368057251	rfb	14	vz	W791
0	kan	14	vz	W791
-6.05889368057251	dlm	14	vz	W791
-3.05889368057251	pas	14	vz	W791
1	eth	14	vz	W791
-1	lzd	14	vz	W791
2	lev	14	vz	W791
-3.05889368057251	rif	14	vz	W791
-2	ami	14	vz	W791
1	eth	14	vz	W791
-6.05889368057251	dlm	14	vz	W791
2	lev	14	vz	W791
0	kan	14	vz	W791
1	mxf	14	vz	W791
-1	lzd	14	vz	W791
-4.05889368057251	rfb	14	vz	W791
-4.05889368057251	bdq	14	vz	W791
-2	pas	14	vz	W791
1	emb	14	vz	W791
-3.05889368057251	cfz	14	vz	W791
-5.32192802429199	inh	14	vz	W791
-4.05889368057251	rfb	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
1	kan	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
0	emb	14	vz	ZH1231
4	eth	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	lev	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
4	eth	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
0	emb	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
4	eth	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
0	emb	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-2	pas	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
1	kan	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
-2	rif	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
2	kan	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
0	lev	14	vz	ZH1231
4	eth	14	vz	ZH1231
0	emb	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
3	pas	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
0	emb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
0	kan	14	vz	ZH1231
-4.05889368057251	mxf	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
0	emb	14	vz	ZH1231
-4.05889368057251	mxf	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
0	kan	14	vz	ZH1231
3	eth	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-5.05889368057251	bdq	14	vz	ZH1231
0	kan	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
1	emb	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	pas	14	vz	ZH1231
2	eth	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-1	pas	14	vz	ZH1231
-2	ami	14	vz	ZH1231
1	emb	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
0	kan	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-1	lev	14	vz	ZH1231
2	eth	14	vz	ZH1231
-5.05889368057251	bdq	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-3.05889368057251	cfz	14	vz	ZH1231
-1	pas	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
1	emb	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-3.05889368057251	bdq	14	vz	ZH1231
NA	inh	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
3	eth	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
NA	inh	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-2	pas	14	vz	ZH1231
1	emb	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-3.05889368057251	bdq	14	vz	ZH1231
-3.05889368057251	cfz	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
1	kan	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-1	pas	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-4.05889368057251	bdq	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
3	eth	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-3.05889368057251	rfb	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
1	emb	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-3.05889368057251	rfb	14	vz	ZH1231
-2	ami	14	vz	ZH1231
1	emb	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-1	pas	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-4.05889368057251	bdq	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
3	eth	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
1	kan	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-3.05889368057251	lzd	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-2	lev	14	vz	ZH1231
3	eth	14	vz	ZH1231
0	kan	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-3.05889368057251	rif	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
0	emb	14	vz	ZH1231
NA	mxf	14	vz	ZH1231
NA	cfz	14	vz	ZH1231
NA	lzd	14	vz	ZH1231
NA	inh	14	vz	ZH1231
NA	dlm	14	vz	ZH1231
NA	kan	14	vz	ZH1231
NA	pas	14	vz	ZH1231
NA	eth	14	vz	ZH1231
NA	bdq	14	vz	ZH1231
NA	ami	14	vz	ZH1231
NA	rfb	14	vz	ZH1231
NA	lev	14	vz	ZH1231
NA	emb	14	vz	ZH1231
NA	rif	14	vz	ZH1231
NA	kan	14	vz	ZH1231
NA	bdq	14	vz	ZH1231
NA	eth	14	vz	ZH1231
NA	lev	14	vz	ZH1231
NA	mxf	14	vz	ZH1231
NA	rfb	14	vz	ZH1231
NA	emb	14	vz	ZH1231
NA	rif	14	vz	ZH1231
NA	lzd	14	vz	ZH1231
NA	inh	14	vz	ZH1231
NA	dlm	14	vz	ZH1231
NA	ami	14	vz	ZH1231
NA	cfz	14	vz	ZH1231
NA	pas	14	vz	ZH1231
NA	lev	14	vz	ZH1231
NA	cfz	14	vz	ZH1231
NA	lzd	14	vz	ZH1231
NA	kan	14	vz	ZH1231
NA	rfb	14	vz	ZH1231
NA	pas	14	vz	ZH1231
NA	emb	14	vz	ZH1231
NA	inh	14	vz	ZH1231
NA	bdq	14	vz	ZH1231
NA	mxf	14	vz	ZH1231
NA	eth	14	vz	ZH1231
NA	ami	14	vz	ZH1231
NA	dlm	14	vz	ZH1231
NA	rif	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-4.05889368057251	bdq	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-1	lev	14	vz	ZH1231
3	eth	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-3.05889368057251	rif	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
1	kan	14	vz	ZH1231
1	emb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-3.05889368057251	rif	14	vz	ZH1231
1	kan	14	vz	ZH1231
-5.05889368057251	bdq	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
1	emb	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-1	rfb	14	vz	ZH1231
0	emb	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	bdq	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
3	eth	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-1.32192814350128	inh	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
1	kan	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-4.05889368057251	bdq	14	vz	ZH1231
0	emb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-2	pas	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-1	ami	14	vz	ZH1231
1	kan	14	vz	ZH1231
-3.32192802429199	inh	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-3.05889368057251	lzd	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-3.05889368057251	bdq	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
-2	lev	14	vz	ZH1231
0	emb	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
1	kan	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-3.05889368057251	bdq	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
-1	ami	14	vz	ZH1231
0	emb	14	vz	ZH1231
-3.05889368057251	lzd	14	vz	ZH1231
-2	pas	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-3.32192802429199	inh	14	vz	ZH1231
3	eth	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
1	kan	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
3	pas	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
4	eth	14	vz	ZH1231
-1	lev	14	vz	ZH1231
0	cfz	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
1	emb	14	vz	ZH1231
-2	bdq	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-1	ami	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
0	pas	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-2	bdq	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-1	lzd	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
4	eth	14	vz	ZH1231
1	emb	14	vz	ZH1231
0	cfz	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-2	mxf	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-1	lev	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
1	kan	14	vz	ZH1231
0	emb	14	vz	ZH1231
-2	ami	14	vz	ZH1231
3	eth	14	vz	ZH1231
3	eth	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2	lzd	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-6.05889368057251	bdq	14	vz	ZH1231
0	emb	14	vz	ZH1231
-2	lev	14	vz	ZH1231
1	kan	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
3	eth	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
-3.05889368057251	lzd	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
0	kan	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-5.05889368057251	bdq	14	vz	ZH1231
0	emb	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-2	ami	14	vz	ZH1231
-3.05889368057251	mxf	14	vz	ZH1231
-4.05889368057251	rif	14	vz	ZH1231
-2	lev	14	vz	ZH1231
-3.05889368057251	lzd	14	vz	ZH1231
-5.05889368057251	bdq	14	vz	ZH1231
-3.05889368057251	pas	14	vz	ZH1231
-6.05889368057251	dlm	14	vz	ZH1231
-2.32192802429199	inh	14	vz	ZH1231
0	emb	14	vz	ZH1231
0	kan	14	vz	ZH1231
-4.05889368057251	rfb	14	vz	ZH1231
3	eth	14	vz	ZH1231
-4.05889368057251	cfz	14	vz	ZH1231
-2	ami	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
0	emb	14	vz	ATW132484
-4.05889368057251	mxf	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
2	eth	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-3.05889368057251	pas	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
-2	bdq	14	vz	ATW132484
-2	lev	14	vz	ATW132484
0	kan	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
1	eth	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-3.05889368057251	pas	14	vz	ATW132484
-4.05889368057251	mxf	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
0	emb	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-2	ami	14	vz	ATW132484
1	kan	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-2	bdq	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
1	eth	14	vz	ATW132484
-3.05889368057251	rfb	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	pas	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
-2	lev	14	vz	ATW132484
0	emb	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
0	kan	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
0	kan	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	lev	14	vz	ATW132484
3	pas	14	vz	ATW132484
-1	cfz	14	vz	ATW132484
-1	rif	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
0	lzd	14	vz	ATW132484
2	eth	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
1	emb	14	vz	ATW132484
-1	rfb	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
1	emb	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
1	eth	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
0	kan	14	vz	ATW132484
-3.05889368057251	rfb	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-2	pas	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-2	pas	14	vz	ATW132484
1	emb	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
0	kan	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
-3.05889368057251	rfb	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
1	eth	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
1	emb	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-1	pas	14	vz	ATW132484
0	cfz	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
0	kan	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
1	eth	14	vz	ATW132484
-2	ami	14	vz	ATW132484
2	eth	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
1	emb	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
0	cfz	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-1	pas	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
0	kan	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
1	kan	14	vz	ATW132484
0	lzd	14	vz	ATW132484
0	bdq	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
2	eth	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
1	emb	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	rif	14	vz	ATW132484
2	pas	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
0	pas	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
0	bdq	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	rif	14	vz	ATW132484
1	eth	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
1	emb	14	vz	ATW132484
0	lzd	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
1	kan	14	vz	ATW132484
0	pas	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
1	kan	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
1	eth	14	vz	ATW132484
0	lzd	14	vz	ATW132484
0	lev	14	vz	ATW132484
-2	rif	14	vz	ATW132484
1	emb	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
-1	mxf	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-2	ami	14	vz	ATW132484
1	kan	14	vz	ATW132484
-1	lev	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
0	lzd	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
1	eth	14	vz	ATW132484
1	emb	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
0	pas	14	vz	ATW132484
-2	rfb	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
1	kan	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
-1	lev	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-2	lzd	14	vz	ATW132484
1	emb	14	vz	ATW132484
-2	mxf	14	vz	ATW132484
-4.05889368057251	cfz	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-2	pas	14	vz	ATW132484
0	eth	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
1	emb	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-3.05889368057251	pas	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-3.05889368057251	lzd	14	vz	ATW132484
-4.05889368057251	cfz	14	vz	ATW132484
0	kan	14	vz	ATW132484
0	eth	14	vz	ATW132484
-2	bdq	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
0	kan	14	vz	ATW132484
0	emb	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
1	eth	14	vz	ATW132484
-3.05889368057251	rfb	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-2	pas	14	vz	ATW132484
-1	bdq	14	vz	ATW132484
-4.32192802429199	inh	14	vz	ATW132484
-2	lev	14	vz	ATW132484
0	emb	14	vz	ATW132484
-2	rif	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-1	lzd	14	vz	ATW132484
-2	pas	14	vz	ATW132484
1	eth	14	vz	ATW132484
-2	ami	14	vz	ATW132484
0	kan	14	vz	ATW132484
-3.05889368057251	rfb	14	vz	ATW132484
-2	cfz	14	vz	ATW132484
-2	emb	14	vz	ATW132484
-2	bdq	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
0	eth	14	vz	ATW132484
0	kan	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
-4.05889368057251	lzd	14	vz	ATW132484
-3.05889368057251	pas	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-3.05889368057251	pas	14	vz	ATW132484
-6.05889368057251	dlm	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-2	bdq	14	vz	ATW132484
-2	emb	14	vz	ATW132484
-4.05889368057251	lzd	14	vz	ATW132484
0	eth	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
0	kan	14	vz	ATW132484
0	bdq	14	vz	ATW132484
-3.05889368057251	rif	14	vz	ATW132484
1	eth	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
-2	lev	14	vz	ATW132484
3	pas	14	vz	ATW132484
-5.32192802429199	inh	14	vz	ATW132484
0	emb	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
-3.05889368057251	lzd	14	vz	ATW132484
-2	ami	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
1	kan	14	vz	ATW132484
-2	ami	14	vz	ATW132484
0	bdq	14	vz	ATW132484
-3.05889368057251	mxf	14	vz	ATW132484
-3.05889368057251	cfz	14	vz	ATW132484
1	kan	14	vz	ATW132484
-2	lev	14	vz	ATW132484
-4.05889368057251	rfb	14	vz	ATW132484
1	eth	14	vz	ATW132484
-3.05889368057251	lzd	14	vz	ATW132484
0	emb	14	vz	ATW132484
-5.05889368057251	dlm	14	vz	ATW132484
